Source,Weight_kg,Sex,Age_yrs,Month,Year
CAN_shoreside,1.072,U,9,10,2019
CAN_shoreside,0.397,U,2,5,2020
CAN_shoreside,0.329,U,3,5,2020
CAN_shoreside,0.333,U,3,5,2020
CAN_shoreside,0.384,U,3,5,2020
CAN_shoreside,0.387,U,3,5,2020
CAN_shoreside,0.39,U,3,5,2020
CAN_shoreside,0.393,U,3,5,2020
CAN_shoreside,0.393,U,3,5,2020
CAN_shoreside,0.394,U,3,5,2020
CAN_shoreside,0.414,U,3,5,2020
CAN_shoreside,0.416,U,3,5,2020
CAN_shoreside,0.422,U,3,5,2020
CAN_shoreside,0.426,U,3,5,2020
CAN_shoreside,0.431,U,3,5,2020
CAN_shoreside,0.443,U,3,5,2020
CAN_shoreside,0.455,U,3,5,2020
CAN_shoreside,0.456,U,3,5,2020
CAN_shoreside,0.47,U,3,5,2020
CAN_shoreside,0.475,U,3,5,2020
CAN_shoreside,0.48,U,3,5,2020
CAN_shoreside,0.481,U,3,5,2020
CAN_shoreside,0.485,U,3,5,2020
CAN_shoreside,0.485,U,3,5,2020
CAN_shoreside,0.486,U,3,5,2020
CAN_shoreside,0.497,U,3,5,2020
CAN_shoreside,0.508,U,3,5,2020
CAN_shoreside,0.52,U,3,5,2020
CAN_shoreside,0.539,U,3,5,2020
CAN_shoreside,0.54,U,3,5,2020
CAN_shoreside,0.546,U,3,5,2020
CAN_shoreside,0.572,U,3,5,2020
CAN_shoreside,0.302,U,4,5,2020
CAN_shoreside,0.371,U,4,5,2020
CAN_shoreside,0.409,U,4,5,2020
CAN_shoreside,0.419,U,4,5,2020
CAN_shoreside,0.427,U,4,5,2020
CAN_shoreside,0.433,U,4,5,2020
CAN_shoreside,0.436,U,4,5,2020
CAN_shoreside,0.436,U,4,5,2020
CAN_shoreside,0.437,U,4,5,2020
CAN_shoreside,0.437,U,4,5,2020
CAN_shoreside,0.437,U,4,5,2020
CAN_shoreside,0.44,U,4,5,2020
CAN_shoreside,0.442,U,4,5,2020
CAN_shoreside,0.445,U,4,5,2020
CAN_shoreside,0.446,U,4,5,2020
CAN_shoreside,0.449,U,4,5,2020
CAN_shoreside,0.45,U,4,5,2020
CAN_shoreside,0.451,U,4,5,2020
CAN_shoreside,0.455,U,4,5,2020
CAN_shoreside,0.457,U,4,5,2020
CAN_shoreside,0.458,U,4,5,2020
CAN_shoreside,0.461,U,4,5,2020
CAN_shoreside,0.462,U,4,5,2020
CAN_shoreside,0.463,U,4,5,2020
CAN_shoreside,0.464,U,4,5,2020
CAN_shoreside,0.464,U,4,5,2020
CAN_shoreside,0.466,U,4,5,2020
CAN_shoreside,0.469,U,4,5,2020
CAN_shoreside,0.471,U,4,5,2020
CAN_shoreside,0.472,U,4,5,2020
CAN_shoreside,0.474,U,4,5,2020
CAN_shoreside,0.474,U,4,5,2020
CAN_shoreside,0.479,U,4,5,2020
CAN_shoreside,0.48,U,4,5,2020
CAN_shoreside,0.485,U,4,5,2020
CAN_shoreside,0.487,U,4,5,2020
CAN_shoreside,0.491,U,4,5,2020
CAN_shoreside,0.496,U,4,5,2020
CAN_shoreside,0.501,U,4,5,2020
CAN_shoreside,0.502,U,4,5,2020
CAN_shoreside,0.503,U,4,5,2020
CAN_shoreside,0.503,U,4,5,2020
CAN_shoreside,0.504,U,4,5,2020
CAN_shoreside,0.505,U,4,5,2020
CAN_shoreside,0.505,U,4,5,2020
CAN_shoreside,0.505,U,4,5,2020
CAN_shoreside,0.505,U,4,5,2020
CAN_shoreside,0.51,U,4,5,2020
CAN_shoreside,0.51,U,4,5,2020
CAN_shoreside,0.514,U,4,5,2020
CAN_shoreside,0.524,U,4,5,2020
CAN_shoreside,0.528,U,4,5,2020
CAN_shoreside,0.531,U,4,5,2020
CAN_shoreside,0.531,U,4,5,2020
CAN_shoreside,0.532,U,4,5,2020
CAN_shoreside,0.535,U,4,5,2020
CAN_shoreside,0.535,U,4,5,2020
CAN_shoreside,0.535,U,4,5,2020
CAN_shoreside,0.55,U,4,5,2020
CAN_shoreside,0.556,U,4,5,2020
CAN_shoreside,0.573,U,4,5,2020
CAN_shoreside,0.59,U,4,5,2020
CAN_shoreside,0.591,U,4,5,2020
CAN_shoreside,0.593,U,4,5,2020
CAN_shoreside,0.595,U,4,5,2020
CAN_shoreside,0.598,U,4,5,2020
CAN_shoreside,0.598,U,4,5,2020
CAN_shoreside,0.602,U,4,5,2020
CAN_shoreside,0.606,U,4,5,2020
CAN_shoreside,0.624,U,4,5,2020
CAN_shoreside,0.631,U,4,5,2020
CAN_shoreside,0.446,U,5,5,2020
CAN_shoreside,0.447,U,5,5,2020
CAN_shoreside,0.479,U,5,5,2020
CAN_shoreside,0.509,U,5,5,2020
CAN_shoreside,0.544,U,5,5,2020
CAN_shoreside,0.608,U,5,5,2020
CAN_shoreside,0.406,U,6,5,2020
CAN_shoreside,0.407,U,6,5,2020
CAN_shoreside,0.411,U,6,5,2020
CAN_shoreside,0.419,U,6,5,2020
CAN_shoreside,0.424,U,6,5,2020
CAN_shoreside,0.445,U,6,5,2020
CAN_shoreside,0.459,U,6,5,2020
CAN_shoreside,0.462,U,6,5,2020
CAN_shoreside,0.475,U,6,5,2020
CAN_shoreside,0.482,U,6,5,2020
CAN_shoreside,0.484,U,6,5,2020
CAN_shoreside,0.486,U,6,5,2020
CAN_shoreside,0.487,U,6,5,2020
CAN_shoreside,0.488,U,6,5,2020
CAN_shoreside,0.493,U,6,5,2020
CAN_shoreside,0.493,U,6,5,2020
CAN_shoreside,0.494,U,6,5,2020
CAN_shoreside,0.495,U,6,5,2020
CAN_shoreside,0.497,U,6,5,2020
CAN_shoreside,0.497,U,6,5,2020
CAN_shoreside,0.497,U,6,5,2020
CAN_shoreside,0.498,U,6,5,2020
CAN_shoreside,0.5,U,6,5,2020
CAN_shoreside,0.504,U,6,5,2020
CAN_shoreside,0.504,U,6,5,2020
CAN_shoreside,0.509,U,6,5,2020
CAN_shoreside,0.513,U,6,5,2020
CAN_shoreside,0.514,U,6,5,2020
CAN_shoreside,0.517,U,6,5,2020
CAN_shoreside,0.517,U,6,5,2020
CAN_shoreside,0.523,U,6,5,2020
CAN_shoreside,0.525,U,6,5,2020
CAN_shoreside,0.526,U,6,5,2020
CAN_shoreside,0.528,U,6,5,2020
CAN_shoreside,0.53,U,6,5,2020
CAN_shoreside,0.531,U,6,5,2020
CAN_shoreside,0.533,U,6,5,2020
CAN_shoreside,0.537,U,6,5,2020
CAN_shoreside,0.538,U,6,5,2020
CAN_shoreside,0.539,U,6,5,2020
CAN_shoreside,0.539,U,6,5,2020
CAN_shoreside,0.541,U,6,5,2020
CAN_shoreside,0.541,U,6,5,2020
CAN_shoreside,0.542,U,6,5,2020
CAN_shoreside,0.544,U,6,5,2020
CAN_shoreside,0.545,U,6,5,2020
CAN_shoreside,0.548,U,6,5,2020
CAN_shoreside,0.548,U,6,5,2020
CAN_shoreside,0.548,U,6,5,2020
CAN_shoreside,0.552,U,6,5,2020
CAN_shoreside,0.56,U,6,5,2020
CAN_shoreside,0.563,U,6,5,2020
CAN_shoreside,0.565,U,6,5,2020
CAN_shoreside,0.565,U,6,5,2020
CAN_shoreside,0.568,U,6,5,2020
CAN_shoreside,0.568,U,6,5,2020
CAN_shoreside,0.58,U,6,5,2020
CAN_shoreside,0.581,U,6,5,2020
CAN_shoreside,0.586,U,6,5,2020
CAN_shoreside,0.586,U,6,5,2020
CAN_shoreside,0.591,U,6,5,2020
CAN_shoreside,0.594,U,6,5,2020
CAN_shoreside,0.594,U,6,5,2020
CAN_shoreside,0.595,U,6,5,2020
CAN_shoreside,0.596,U,6,5,2020
CAN_shoreside,0.597,U,6,5,2020
CAN_shoreside,0.597,U,6,5,2020
CAN_shoreside,0.611,U,6,5,2020
CAN_shoreside,0.62,U,6,5,2020
CAN_shoreside,0.62,U,6,5,2020
CAN_shoreside,0.621,U,6,5,2020
CAN_shoreside,0.621,U,6,5,2020
CAN_shoreside,0.625,U,6,5,2020
CAN_shoreside,0.631,U,6,5,2020
CAN_shoreside,0.632,U,6,5,2020
CAN_shoreside,0.637,U,6,5,2020
CAN_shoreside,0.641,U,6,5,2020
CAN_shoreside,0.657,U,6,5,2020
CAN_shoreside,0.682,U,6,5,2020
CAN_shoreside,0.696,U,6,5,2020
CAN_shoreside,0.7,U,6,5,2020
CAN_shoreside,0.705,U,6,5,2020
CAN_shoreside,0.706,U,6,5,2020
CAN_shoreside,0.741,U,6,5,2020
CAN_shoreside,1.231,U,6,5,2020
CAN_shoreside,0.371,U,7,5,2020
CAN_shoreside,0.372,U,7,5,2020
CAN_shoreside,0.462,U,7,5,2020
CAN_shoreside,0.481,U,7,5,2020
CAN_shoreside,0.537,U,7,5,2020
CAN_shoreside,0.537,U,7,5,2020
CAN_shoreside,0.622,U,7,5,2020
CAN_shoreside,0.626,U,7,5,2020
CAN_shoreside,0.658,U,7,5,2020
CAN_shoreside,0.969,U,7,5,2020
CAN_shoreside,1.026,U,7,5,2020
CAN_shoreside,0.596,U,8,5,2020
CAN_shoreside,0.635,U,8,5,2020
CAN_shoreside,0.651,U,8,5,2020
CAN_shoreside,0.707,U,8,5,2020
CAN_shoreside,0.733,U,8,5,2020
CAN_shoreside,0.579,U,9,5,2020
CAN_shoreside,0.621,U,9,5,2020
CAN_shoreside,0.737,U,9,5,2020
CAN_shoreside,0.5,U,10,5,2020
CAN_shoreside,0.501,U,10,5,2020
CAN_shoreside,0.511,U,10,5,2020
CAN_shoreside,0.519,U,10,5,2020
CAN_shoreside,0.522,U,10,5,2020
CAN_shoreside,0.524,U,10,5,2020
CAN_shoreside,0.528,U,10,5,2020
CAN_shoreside,0.529,U,10,5,2020
CAN_shoreside,0.529,U,10,5,2020
CAN_shoreside,0.534,U,10,5,2020
CAN_shoreside,0.54,U,10,5,2020
CAN_shoreside,0.557,U,10,5,2020
CAN_shoreside,0.559,U,10,5,2020
CAN_shoreside,0.563,U,10,5,2020
CAN_shoreside,0.575,U,10,5,2020
CAN_shoreside,0.591,U,10,5,2020
CAN_shoreside,0.597,U,10,5,2020
CAN_shoreside,0.6,U,10,5,2020
CAN_shoreside,0.61,U,10,5,2020
CAN_shoreside,0.617,U,10,5,2020
CAN_shoreside,0.618,U,10,5,2020
CAN_shoreside,0.626,U,10,5,2020
CAN_shoreside,0.629,U,10,5,2020
CAN_shoreside,0.63,U,10,5,2020
CAN_shoreside,0.632,U,10,5,2020
CAN_shoreside,0.635,U,10,5,2020
CAN_shoreside,0.64,U,10,5,2020
CAN_shoreside,0.645,U,10,5,2020
CAN_shoreside,0.646,U,10,5,2020
CAN_shoreside,0.648,U,10,5,2020
CAN_shoreside,0.653,U,10,5,2020
CAN_shoreside,0.653,U,10,5,2020
CAN_shoreside,0.666,U,10,5,2020
CAN_shoreside,0.667,U,10,5,2020
CAN_shoreside,0.671,U,10,5,2020
CAN_shoreside,0.677,U,10,5,2020
CAN_shoreside,0.677,U,10,5,2020
CAN_shoreside,0.694,U,10,5,2020
CAN_shoreside,0.696,U,10,5,2020
CAN_shoreside,0.707,U,10,5,2020
CAN_shoreside,0.725,U,10,5,2020
CAN_shoreside,0.737,U,10,5,2020
CAN_shoreside,0.763,U,10,5,2020
CAN_shoreside,0.921,U,10,5,2020
CAN_shoreside,0.938,U,10,5,2020
CAN_shoreside,0.994,U,10,5,2020
CAN_shoreside,0.431,U,11,5,2020
CAN_shoreside,0.456,U,11,5,2020
CAN_shoreside,0.58,U,11,5,2020
CAN_shoreside,0.62,U,11,5,2020
CAN_shoreside,0.622,U,11,5,2020
CAN_shoreside,0.683,U,11,5,2020
CAN_shoreside,0.685,U,11,5,2020
CAN_shoreside,0.731,U,11,5,2020
CAN_shoreside,0.747,U,11,5,2020
CAN_shoreside,0.766,U,11,5,2020
CAN_shoreside,0.803,U,11,5,2020
CAN_shoreside,0.527,U,12,5,2020
CAN_shoreside,0.572,U,12,5,2020
CAN_shoreside,0.631,U,12,5,2020
CAN_shoreside,0.738,U,12,5,2020
CAN_shoreside,0.744,U,12,5,2020
CAN_shoreside,0.957,U,14,5,2020
CAN_shoreside,0.4,U,3,6,2020
CAN_shoreside,0.407,U,3,6,2020
CAN_shoreside,0.408,U,3,6,2020
CAN_shoreside,0.422,U,3,6,2020
CAN_shoreside,0.427,U,3,6,2020
CAN_shoreside,0.429,U,3,6,2020
CAN_shoreside,0.452,U,3,6,2020
CAN_shoreside,0.464,U,3,6,2020
CAN_shoreside,0.47,U,3,6,2020
CAN_shoreside,0.473,U,3,6,2020
CAN_shoreside,0.484,U,3,6,2020
CAN_shoreside,0.489,U,3,6,2020
CAN_shoreside,0.489,U,3,6,2020
CAN_shoreside,0.49,U,3,6,2020
CAN_shoreside,0.491,U,3,6,2020
CAN_shoreside,0.494,U,3,6,2020
CAN_shoreside,0.498,U,3,6,2020
CAN_shoreside,0.508,U,3,6,2020
CAN_shoreside,0.509,U,3,6,2020
CAN_shoreside,0.513,U,3,6,2020
CAN_shoreside,0.516,U,3,6,2020
CAN_shoreside,0.517,U,3,6,2020
CAN_shoreside,0.518,U,3,6,2020
CAN_shoreside,0.52,U,3,6,2020
CAN_shoreside,0.526,U,3,6,2020
CAN_shoreside,0.527,U,3,6,2020
CAN_shoreside,0.527,U,3,6,2020
CAN_shoreside,0.527,U,3,6,2020
CAN_shoreside,0.528,U,3,6,2020
CAN_shoreside,0.532,U,3,6,2020
CAN_shoreside,0.533,U,3,6,2020
CAN_shoreside,0.537,U,3,6,2020
CAN_shoreside,0.539,U,3,6,2020
CAN_shoreside,0.542,U,3,6,2020
CAN_shoreside,0.552,U,3,6,2020
CAN_shoreside,0.57,U,3,6,2020
CAN_shoreside,0.573,U,3,6,2020
CAN_shoreside,0.575,U,3,6,2020
CAN_shoreside,0.582,U,3,6,2020
CAN_shoreside,0.585,U,3,6,2020
CAN_shoreside,0.591,U,3,6,2020
CAN_shoreside,0.602,U,3,6,2020
CAN_shoreside,0.608,U,3,6,2020
CAN_shoreside,0.614,U,3,6,2020
CAN_shoreside,0.616,U,3,6,2020
CAN_shoreside,0.617,U,3,6,2020
CAN_shoreside,0.619,U,3,6,2020
CAN_shoreside,0.623,U,3,6,2020
CAN_shoreside,0.402,U,4,6,2020
CAN_shoreside,0.422,U,4,6,2020
CAN_shoreside,0.425,U,4,6,2020
CAN_shoreside,0.439,U,4,6,2020
CAN_shoreside,0.442,U,4,6,2020
CAN_shoreside,0.444,U,4,6,2020
CAN_shoreside,0.45,U,4,6,2020
CAN_shoreside,0.456,U,4,6,2020
CAN_shoreside,0.458,U,4,6,2020
CAN_shoreside,0.46,U,4,6,2020
CAN_shoreside,0.461,U,4,6,2020
CAN_shoreside,0.462,U,4,6,2020
CAN_shoreside,0.476,U,4,6,2020
CAN_shoreside,0.479,U,4,6,2020
CAN_shoreside,0.479,U,4,6,2020
CAN_shoreside,0.48,U,4,6,2020
CAN_shoreside,0.485,U,4,6,2020
CAN_shoreside,0.489,U,4,6,2020
CAN_shoreside,0.49,U,4,6,2020
CAN_shoreside,0.492,U,4,6,2020
CAN_shoreside,0.494,U,4,6,2020
CAN_shoreside,0.497,U,4,6,2020
CAN_shoreside,0.502,U,4,6,2020
CAN_shoreside,0.505,U,4,6,2020
CAN_shoreside,0.506,U,4,6,2020
CAN_shoreside,0.507,U,4,6,2020
CAN_shoreside,0.511,U,4,6,2020
CAN_shoreside,0.511,U,4,6,2020
CAN_shoreside,0.512,U,4,6,2020
CAN_shoreside,0.512,U,4,6,2020
CAN_shoreside,0.515,U,4,6,2020
CAN_shoreside,0.517,U,4,6,2020
CAN_shoreside,0.519,U,4,6,2020
CAN_shoreside,0.526,U,4,6,2020
CAN_shoreside,0.532,U,4,6,2020
CAN_shoreside,0.536,U,4,6,2020
CAN_shoreside,0.543,U,4,6,2020
CAN_shoreside,0.546,U,4,6,2020
CAN_shoreside,0.546,U,4,6,2020
CAN_shoreside,0.557,U,4,6,2020
CAN_shoreside,0.558,U,4,6,2020
CAN_shoreside,0.558,U,4,6,2020
CAN_shoreside,0.559,U,4,6,2020
CAN_shoreside,0.56,U,4,6,2020
CAN_shoreside,0.567,U,4,6,2020
CAN_shoreside,0.569,U,4,6,2020
CAN_shoreside,0.571,U,4,6,2020
CAN_shoreside,0.571,U,4,6,2020
CAN_shoreside,0.571,U,4,6,2020
CAN_shoreside,0.572,U,4,6,2020
CAN_shoreside,0.575,U,4,6,2020
CAN_shoreside,0.58,U,4,6,2020
CAN_shoreside,0.588,U,4,6,2020
CAN_shoreside,0.588,U,4,6,2020
CAN_shoreside,0.591,U,4,6,2020
CAN_shoreside,0.591,U,4,6,2020
CAN_shoreside,0.602,U,4,6,2020
CAN_shoreside,0.613,U,4,6,2020
CAN_shoreside,0.613,U,4,6,2020
CAN_shoreside,0.613,U,4,6,2020
CAN_shoreside,0.615,U,4,6,2020
CAN_shoreside,0.617,U,4,6,2020
CAN_shoreside,0.618,U,4,6,2020
CAN_shoreside,0.621,U,4,6,2020
CAN_shoreside,0.623,U,4,6,2020
CAN_shoreside,0.631,U,4,6,2020
CAN_shoreside,0.635,U,4,6,2020
CAN_shoreside,0.637,U,4,6,2020
CAN_shoreside,0.637,U,4,6,2020
CAN_shoreside,0.641,U,4,6,2020
CAN_shoreside,0.645,U,4,6,2020
CAN_shoreside,0.653,U,4,6,2020
CAN_shoreside,0.654,U,4,6,2020
CAN_shoreside,0.669,U,4,6,2020
CAN_shoreside,0.695,U,4,6,2020
CAN_shoreside,0.698,U,4,6,2020
CAN_shoreside,0.738,U,4,6,2020
CAN_shoreside,0.739,U,4,6,2020
CAN_shoreside,0.825,U,4,6,2020
CAN_shoreside,0.883,U,4,6,2020
CAN_shoreside,0.471,U,5,6,2020
CAN_shoreside,0.483,U,5,6,2020
CAN_shoreside,0.526,U,5,6,2020
CAN_shoreside,0.537,U,5,6,2020
CAN_shoreside,0.543,U,5,6,2020
CAN_shoreside,0.578,U,5,6,2020
CAN_shoreside,0.614,U,5,6,2020
CAN_shoreside,0.63,U,5,6,2020
CAN_shoreside,0.639,U,5,6,2020
CAN_shoreside,0.397,U,6,6,2020
CAN_shoreside,0.414,U,6,6,2020
CAN_shoreside,0.436,U,6,6,2020
CAN_shoreside,0.439,U,6,6,2020
CAN_shoreside,0.448,U,6,6,2020
CAN_shoreside,0.467,U,6,6,2020
CAN_shoreside,0.484,U,6,6,2020
CAN_shoreside,0.488,U,6,6,2020
CAN_shoreside,0.495,U,6,6,2020
CAN_shoreside,0.497,U,6,6,2020
CAN_shoreside,0.497,U,6,6,2020
CAN_shoreside,0.499,U,6,6,2020
CAN_shoreside,0.503,U,6,6,2020
CAN_shoreside,0.504,U,6,6,2020
CAN_shoreside,0.506,U,6,6,2020
CAN_shoreside,0.509,U,6,6,2020
CAN_shoreside,0.511,U,6,6,2020
CAN_shoreside,0.514,U,6,6,2020
CAN_shoreside,0.516,U,6,6,2020
CAN_shoreside,0.518,U,6,6,2020
CAN_shoreside,0.519,U,6,6,2020
CAN_shoreside,0.52,U,6,6,2020
CAN_shoreside,0.525,U,6,6,2020
CAN_shoreside,0.529,U,6,6,2020
CAN_shoreside,0.536,U,6,6,2020
CAN_shoreside,0.538,U,6,6,2020
CAN_shoreside,0.539,U,6,6,2020
CAN_shoreside,0.541,U,6,6,2020
CAN_shoreside,0.545,U,6,6,2020
CAN_shoreside,0.545,U,6,6,2020
CAN_shoreside,0.545,U,6,6,2020
CAN_shoreside,0.548,U,6,6,2020
CAN_shoreside,0.548,U,6,6,2020
CAN_shoreside,0.549,U,6,6,2020
CAN_shoreside,0.554,U,6,6,2020
CAN_shoreside,0.554,U,6,6,2020
CAN_shoreside,0.561,U,6,6,2020
CAN_shoreside,0.565,U,6,6,2020
CAN_shoreside,0.567,U,6,6,2020
CAN_shoreside,0.569,U,6,6,2020
CAN_shoreside,0.57,U,6,6,2020
CAN_shoreside,0.572,U,6,6,2020
CAN_shoreside,0.574,U,6,6,2020
CAN_shoreside,0.575,U,6,6,2020
CAN_shoreside,0.576,U,6,6,2020
CAN_shoreside,0.576,U,6,6,2020
CAN_shoreside,0.58,U,6,6,2020
CAN_shoreside,0.58,U,6,6,2020
CAN_shoreside,0.582,U,6,6,2020
CAN_shoreside,0.585,U,6,6,2020
CAN_shoreside,0.587,U,6,6,2020
CAN_shoreside,0.593,U,6,6,2020
CAN_shoreside,0.596,U,6,6,2020
CAN_shoreside,0.6,U,6,6,2020
CAN_shoreside,0.601,U,6,6,2020
CAN_shoreside,0.608,U,6,6,2020
CAN_shoreside,0.609,U,6,6,2020
CAN_shoreside,0.61,U,6,6,2020
CAN_shoreside,0.613,U,6,6,2020
CAN_shoreside,0.615,U,6,6,2020
CAN_shoreside,0.616,U,6,6,2020
CAN_shoreside,0.621,U,6,6,2020
CAN_shoreside,0.622,U,6,6,2020
CAN_shoreside,0.623,U,6,6,2020
CAN_shoreside,0.628,U,6,6,2020
CAN_shoreside,0.63,U,6,6,2020
CAN_shoreside,0.63,U,6,6,2020
CAN_shoreside,0.631,U,6,6,2020
CAN_shoreside,0.632,U,6,6,2020
CAN_shoreside,0.632,U,6,6,2020
CAN_shoreside,0.634,U,6,6,2020
CAN_shoreside,0.634,U,6,6,2020
CAN_shoreside,0.636,U,6,6,2020
CAN_shoreside,0.64,U,6,6,2020
CAN_shoreside,0.647,U,6,6,2020
CAN_shoreside,0.647,U,6,6,2020
CAN_shoreside,0.649,U,6,6,2020
CAN_shoreside,0.657,U,6,6,2020
CAN_shoreside,0.657,U,6,6,2020
CAN_shoreside,0.657,U,6,6,2020
CAN_shoreside,0.667,U,6,6,2020
CAN_shoreside,0.675,U,6,6,2020
CAN_shoreside,0.677,U,6,6,2020
CAN_shoreside,0.679,U,6,6,2020
CAN_shoreside,0.684,U,6,6,2020
CAN_shoreside,0.69,U,6,6,2020
CAN_shoreside,0.69,U,6,6,2020
CAN_shoreside,0.691,U,6,6,2020
CAN_shoreside,0.693,U,6,6,2020
CAN_shoreside,0.706,U,6,6,2020
CAN_shoreside,0.711,U,6,6,2020
CAN_shoreside,0.721,U,6,6,2020
CAN_shoreside,0.721,U,6,6,2020
CAN_shoreside,0.723,U,6,6,2020
CAN_shoreside,0.726,U,6,6,2020
CAN_shoreside,0.726,U,6,6,2020
CAN_shoreside,0.727,U,6,6,2020
CAN_shoreside,0.75,U,6,6,2020
CAN_shoreside,0.757,U,6,6,2020
CAN_shoreside,0.765,U,6,6,2020
CAN_shoreside,0.769,U,6,6,2020
CAN_shoreside,0.769,U,6,6,2020
CAN_shoreside,0.77,U,6,6,2020
CAN_shoreside,0.8,U,6,6,2020
CAN_shoreside,0.813,U,6,6,2020
CAN_shoreside,0.819,U,6,6,2020
CAN_shoreside,0.871,U,6,6,2020
CAN_shoreside,0.874,U,6,6,2020
CAN_shoreside,0.878,U,6,6,2020
CAN_shoreside,0.989,U,6,6,2020
CAN_shoreside,1.112,U,6,6,2020
CAN_shoreside,1.159,U,6,6,2020
CAN_shoreside,0.459,U,7,6,2020
CAN_shoreside,0.462,U,7,6,2020
CAN_shoreside,0.497,U,7,6,2020
CAN_shoreside,0.565,U,7,6,2020
CAN_shoreside,0.582,U,7,6,2020
CAN_shoreside,0.608,U,7,6,2020
CAN_shoreside,0.616,U,7,6,2020
CAN_shoreside,0.618,U,7,6,2020
CAN_shoreside,0.626,U,7,6,2020
CAN_shoreside,0.636,U,7,6,2020
CAN_shoreside,0.64,U,7,6,2020
CAN_shoreside,0.654,U,7,6,2020
CAN_shoreside,0.758,U,7,6,2020
CAN_shoreside,0.763,U,7,6,2020
CAN_shoreside,1.05,U,7,6,2020
CAN_shoreside,1.115,U,7,6,2020
CAN_shoreside,0.482,U,8,6,2020
CAN_shoreside,0.494,U,8,6,2020
CAN_shoreside,0.524,U,8,6,2020
CAN_shoreside,0.589,U,8,6,2020
CAN_shoreside,0.607,U,8,6,2020
CAN_shoreside,0.618,U,8,6,2020
CAN_shoreside,0.623,U,8,6,2020
CAN_shoreside,0.664,U,8,6,2020
CAN_shoreside,0.714,U,8,6,2020
CAN_shoreside,0.721,U,8,6,2020
CAN_shoreside,0.728,U,8,6,2020
CAN_shoreside,0.735,U,8,6,2020
CAN_shoreside,0.774,U,8,6,2020
CAN_shoreside,0.526,U,9,6,2020
CAN_shoreside,0.543,U,9,6,2020
CAN_shoreside,0.552,U,9,6,2020
CAN_shoreside,0.555,U,9,6,2020
CAN_shoreside,0.562,U,9,6,2020
CAN_shoreside,0.576,U,9,6,2020
CAN_shoreside,0.581,U,9,6,2020
CAN_shoreside,0.585,U,9,6,2020
CAN_shoreside,0.599,U,9,6,2020
CAN_shoreside,0.599,U,9,6,2020
CAN_shoreside,0.635,U,9,6,2020
CAN_shoreside,0.667,U,9,6,2020
CAN_shoreside,0.706,U,9,6,2020
CAN_shoreside,0.707,U,9,6,2020
CAN_shoreside,0.781,U,9,6,2020
CAN_shoreside,0.838,U,9,6,2020
CAN_shoreside,1.095,U,9,6,2020
CAN_shoreside,0.507,U,10,6,2020
CAN_shoreside,0.508,U,10,6,2020
CAN_shoreside,0.51,U,10,6,2020
CAN_shoreside,0.52,U,10,6,2020
CAN_shoreside,0.524,U,10,6,2020
CAN_shoreside,0.533,U,10,6,2020
CAN_shoreside,0.537,U,10,6,2020
CAN_shoreside,0.54,U,10,6,2020
CAN_shoreside,0.542,U,10,6,2020
CAN_shoreside,0.552,U,10,6,2020
CAN_shoreside,0.553,U,10,6,2020
CAN_shoreside,0.563,U,10,6,2020
CAN_shoreside,0.573,U,10,6,2020
CAN_shoreside,0.576,U,10,6,2020
CAN_shoreside,0.585,U,10,6,2020
CAN_shoreside,0.586,U,10,6,2020
CAN_shoreside,0.587,U,10,6,2020
CAN_shoreside,0.588,U,10,6,2020
CAN_shoreside,0.592,U,10,6,2020
CAN_shoreside,0.601,U,10,6,2020
CAN_shoreside,0.603,U,10,6,2020
CAN_shoreside,0.607,U,10,6,2020
CAN_shoreside,0.614,U,10,6,2020
CAN_shoreside,0.617,U,10,6,2020
CAN_shoreside,0.622,U,10,6,2020
CAN_shoreside,0.628,U,10,6,2020
CAN_shoreside,0.636,U,10,6,2020
CAN_shoreside,0.645,U,10,6,2020
CAN_shoreside,0.648,U,10,6,2020
CAN_shoreside,0.65,U,10,6,2020
CAN_shoreside,0.653,U,10,6,2020
CAN_shoreside,0.658,U,10,6,2020
CAN_shoreside,0.662,U,10,6,2020
CAN_shoreside,0.665,U,10,6,2020
CAN_shoreside,0.668,U,10,6,2020
CAN_shoreside,0.672,U,10,6,2020
CAN_shoreside,0.676,U,10,6,2020
CAN_shoreside,0.68,U,10,6,2020
CAN_shoreside,0.68,U,10,6,2020
CAN_shoreside,0.688,U,10,6,2020
CAN_shoreside,0.689,U,10,6,2020
CAN_shoreside,0.692,U,10,6,2020
CAN_shoreside,0.698,U,10,6,2020
CAN_shoreside,0.699,U,10,6,2020
CAN_shoreside,0.703,U,10,6,2020
CAN_shoreside,0.709,U,10,6,2020
CAN_shoreside,0.713,U,10,6,2020
CAN_shoreside,0.717,U,10,6,2020
CAN_shoreside,0.721,U,10,6,2020
CAN_shoreside,0.723,U,10,6,2020
CAN_shoreside,0.728,U,10,6,2020
CAN_shoreside,0.732,U,10,6,2020
CAN_shoreside,0.738,U,10,6,2020
CAN_shoreside,0.741,U,10,6,2020
CAN_shoreside,0.751,U,10,6,2020
CAN_shoreside,0.755,U,10,6,2020
CAN_shoreside,0.758,U,10,6,2020
CAN_shoreside,0.759,U,10,6,2020
CAN_shoreside,0.768,U,10,6,2020
CAN_shoreside,0.77,U,10,6,2020
CAN_shoreside,0.779,U,10,6,2020
CAN_shoreside,0.805,U,10,6,2020
CAN_shoreside,0.825,U,10,6,2020
CAN_shoreside,0.838,U,10,6,2020
