Source,Weight_kg,Sex,Age_yrs,Length_cm,Month,Year
ATSEA,0.55,F,6,45,5,2011
ATSEA,0.54,F,6,46,5,2011
ATSEA,0.33,F,3,39,5,2011
ATSEA,0.28,M,3,37,5,2011
ATSEA,0.52,M,5,47,5,2011
ATSEA,0.39,M,5,48,5,2011
ATSEA,0.39,F,3,40,5,2011
ATSEA,0.5,M,11,45,5,2011
ATSEA,0.33,M,3,40,5,2011
ATSEA,0.38,M,3,41,5,2011
ATSEA,0.46,F,5,43,5,2011
ATSEA,0.4,F,3,40,5,2011
ATSEA,0.58,F,5,47,5,2011
ATSEA,0.67,F,8,52,5,2011
ATSEA,0.55,M,6,45,5,2011
ATSEA,0.48,F,5,43,5,2011
ATSEA,0.49,F,5,44,5,2011
ATSEA,0.39,F,3,40,5,2011
ATSEA,0.55,F,5,45,5,2011
ATSEA,0.62,F,5,48,5,2011
ATSEA,0.22,F,3,35,6,2011
ATSEA,0.3,M,3,37,6,2011
ATSEA,0.32,M,3,40,6,2011
ATSEA,0.21,F,3,36,6,2011
ATSEA,0.27,F,3,37,6,2011
ATSEA,0.2,M,3,35,6,2011
ATSEA,0.26,F,3,36,6,2011
ATSEA,0.34,F,3,40,6,2011
ATSEA,0.26,M,3,35,6,2011
ATSEA,0.28,M,3,36,5,2011
ATSEA,0.33,M,3,38,5,2011
ATSEA,0.36,F,3,39,5,2011
ATSEA,0.32,F,3,38,5,2011
ATSEA,0.25,M,3,35,5,2011
ATSEA,0.26,M,3,36,5,2011
ATSEA,0.58,M,6,47,5,2011
ATSEA,0.9,M,12,56,5,2011
ATSEA,0.78,F,12,52,5,2011
ATSEA,0.42,M,5,42,5,2011
ATSEA,0.51,M,6,45,5,2011
ATSEA,0.6,F,5,48,5,2011
ATSEA,0.24,F,3,35,5,2011
ATSEA,0.36,M,3,40,5,2011
ATSEA,0.5,M,5,45,5,2011
ATSEA,0.36,M,3,39,5,2011
ATSEA,0.31,F,3,38,5,2011
ATSEA,0.42,M,5,42,5,2011
ATSEA,0.47,M,5,44,5,2011
ATSEA,0.54,M,5,46,5,2011
ATSEA,0.25,F,3,34,5,2011
ATSEA,0.21,M,3,34,5,2011
ATSEA,0.44,M,5,43,5,2011
ATSEA,0.53,M,6,45,5,2011
ATSEA,0.47,F,5,44,5,2011
ATSEA,0.47,M,6,44,5,2011
ATSEA,0.75,M,9,50,5,2011
ATSEA,0.52,F,5,44,5,2011
ATSEA,0.63,M,6,47,5,2011
ATSEA,0.65,M,5,48,5,2011
ATSEA,0.5,F,5,46,5,2011
ATSEA,0.27,M,3,38,5,2011
ATSEA,0.26,F,3,37,5,2011
ATSEA,0.26,F,3,37,5,2011
ATSEA,0.49,M,5,44,5,2011
ATSEA,0.54,F,6,47,5,2011
ATSEA,0.9,F,12,56,5,2011
