"Source","Weight_kg","Sex","Age_yrs","Length_cm","Month","Year"
"Acoustic U.S.",0.27,"F",2,35,"7","2021"
"Acoustic U.S.",0.274,"F",2,35,"7","2021"
"Acoustic U.S.",0.308,"F",2,36,"7","2021"
"Acoustic U.S.",0.32,"F",3,36,"7","2021"
"Acoustic U.S.",0.334,"F",3,37,"7","2021"
"Acoustic U.S.",1.056,"F",17,55,"7","2021"
"Acoustic U.S.",0.118,"M",1,27,"7","2021"
"Acoustic U.S.",0.134,"M",1,27,"7","2021"
"Acoustic U.S.",0.144,"M",1,27,"7","2021"
"Acoustic U.S.",0.136,"M",1,28,"7","2021"
"Acoustic U.S.",0.14,"M",1,28,"7","2021"
"Acoustic U.S.",0.142,"M",1,28,"7","2021"
"Acoustic U.S.",0.144,"M",1,28,"7","2021"
"Acoustic U.S.",0.146,"M",1,28,"7","2021"
"Acoustic U.S.",0.16,"M",1,28,"7","2021"
"Acoustic U.S.",0.148,"M",1,29,"7","2021"
"Acoustic U.S.",0.15,"M",1,29,"7","2021"
"Acoustic U.S.",0.152,"M",1,29,"7","2021"
"Acoustic U.S.",0.148,"M",1,30,"7","2021"
"Acoustic U.S.",0.16,"M",1,30,"7","2021"
"Acoustic U.S.",0.168,"M",1,30,"7","2021"
"Acoustic U.S.",0.168,"M",1,30,"7","2021"
"Acoustic U.S.",0.17,"M",1,31,"7","2021"
"Acoustic U.S.",0.178,"M",1,31,"7","2021"
"Acoustic U.S.",0.19,"M",1,31,"7","2021"
"Acoustic U.S.",0.194,"M",1,31,"7","2021"
"Acoustic U.S.",0.278,"M",2,36,"7","2021"
"Acoustic U.S.",0.1,"F",1,25,"7","2021"
"Acoustic U.S.",0.112,"F",1,26,"7","2021"
"Acoustic U.S.",0.116,"F",1,27,"7","2021"
"Acoustic U.S.",0.118,"F",1,27,"7","2021"
"Acoustic U.S.",0.122,"F",1,27,"7","2021"
"Acoustic U.S.",0.126,"F",1,27,"7","2021"
"Acoustic U.S.",0.13,"F",1,27,"7","2021"
"Acoustic U.S.",0.134,"F",1,28,"7","2021"
"Acoustic U.S.",0.136,"F",1,28,"7","2021"
"Acoustic U.S.",0.138,"F",1,28,"7","2021"
"Acoustic U.S.",0.14,"F",1,28,"7","2021"
"Acoustic U.S.",0.146,"F",1,28,"7","2021"
"Acoustic U.S.",0.15,"F",1,28,"7","2021"
"Acoustic U.S.",0.136,"F",1,29,"7","2021"
"Acoustic U.S.",0.146,"F",1,29,"7","2021"
"Acoustic U.S.",0.15,"F",1,29,"7","2021"
"Acoustic U.S.",0.154,"F",1,29,"7","2021"
"Acoustic U.S.",0.154,"F",1,29,"7","2021"
"Acoustic U.S.",0.154,"F",1,29,"7","2021"
"Acoustic U.S.",0.154,"F",1,29,"7","2021"
