,sample_id,Source,Weight_kg,Sex,Age_yrs,Month,Year
559,69860,CAN_jv,0.634,U,6,6,1990
560,69860,CAN_jv,0.517,U,10,6,1990
561,69860,CAN_jv,0.911,U,10,6,1990
562,69860,CAN_jv,0.848,U,10,6,1990
563,69830,CAN_jv,1.441,U,13,6,1990
564,69860,CAN_jv,0.766,U,10,6,1990
565,69860,CAN_jv,0.78,U,10,6,1990
566,69860,CAN_jv,0.644,U,10,6,1990
567,69860,CAN_jv,0.646,U,11,6,1990
568,69860,CAN_jv,0.556,U,6,6,1990
569,69830,CAN_jv,1.401,U,10,6,1990
570,69830,CAN_jv,1.069,U,10,6,1990
571,69830,CAN_jv,1.619,U,6,6,1990
572,69830,CAN_jv,1.125,U,10,6,1990
573,69860,CAN_jv,0.581,U,6,6,1990
574,69860,CAN_jv,0.594,U,6,6,1990
575,69860,CAN_jv,0.615,U,6,6,1990
576,69860,CAN_jv,0.458,U,10,6,1990
577,69860,CAN_jv,0.927,U,10,6,1990
578,69860,CAN_jv,0.59,U,6,6,1990
579,69830,CAN_jv,1.169,U,7,6,1990
580,69830,CAN_jv,1.472,U,10,6,1990
581,69830,CAN_jv,0.853,U,11,6,1990
582,69830,CAN_jv,0.407,U,6,6,1990
583,69860,CAN_jv,0.649,U,8,6,1990
584,69860,CAN_jv,0.554,U,6,6,1990
585,69860,CAN_jv,1.685,U,10,6,1990
586,69860,CAN_jv,0.528,U,6,6,1990
587,69860,CAN_jv,0.645,U,6,6,1990
588,69860,CAN_jv,0.825,U,6,6,1990
589,69830,CAN_jv,1.617,U,13,6,1990
590,69830,CAN_jv,1.395,U,10,6,1990
591,69860,CAN_jv,0.823,U,6,6,1990
592,69860,CAN_jv,0.901,U,10,6,1990
593,69860,CAN_jv,0.66,U,10,6,1990
594,69860,CAN_jv,0.653,U,10,6,1990
595,69860,CAN_jv,0.77,U,10,6,1990
596,69860,CAN_jv,0.473,U,6,6,1990
597,69860,CAN_jv,0.709,U,6,6,1990
598,69860,CAN_jv,0.825,U,6,6,1990
599,69860,CAN_jv,0.562,U,10,6,1990
600,69860,CAN_jv,0.534,U,3,6,1990
601,69860,CAN_jv,0.732,U,10,6,1990
602,69860,CAN_jv,0.624,U,6,6,1990
603,69860,CAN_jv,0.756,U,10,6,1990
604,69860,CAN_jv,0.642,U,10,6,1990
605,69830,CAN_jv,1.269,U,10,6,1990
606,69830,CAN_jv,0.998,U,10,6,1990
607,69860,CAN_jv,0.565,U,6,6,1990
608,69860,CAN_jv,0.663,U,10,6,1990
609,69860,CAN_jv,0.658,U,6,6,1990
610,69860,CAN_jv,0.713,U,10,6,1990
611,69830,CAN_jv,1.49,U,17,6,1990
612,69830,CAN_jv,1.535,U,13,6,1990
613,69830,CAN_jv,0.957,U,10,6,1990
614,69860,CAN_jv,0.445,U,3,6,1990
615,69860,CAN_jv,0.48,U,6,6,1990
616,69860,CAN_jv,0.686,U,10,6,1990
617,69830,CAN_jv,1.165,U,10,6,1990
618,69860,CAN_jv,0.607,U,6,6,1990
619,69860,CAN_jv,0.51,U,6,6,1990
620,69860,CAN_jv,1.521,U,10,6,1990
621,69860,CAN_jv,0.72,U,10,6,1990
622,69830,CAN_jv,1.305,U,10,6,1990
623,69830,CAN_jv,1.29,U,10,6,1990
624,560516,CAN_freezer,1.111,U,10,9,2022
625,560516,CAN_freezer,1.493,U,14,9,2022
626,560516,CAN_freezer,0.824,U,6,9,2022
627,560516,CAN_freezer,0.911,U,8,9,2022
628,560516,CAN_freezer,1.03,U,12,9,2022
629,560516,CAN_freezer,0.735,U,6,9,2022
630,560516,CAN_freezer,1.034,U,6,9,2022
631,560516,CAN_freezer,1.136,U,14,9,2022
632,560516,CAN_freezer,1.187,U,12,9,2022
633,560516,CAN_freezer,0.811,U,6,9,2022
634,560516,CAN_freezer,1.331,U,12,9,2022
635,560516,CAN_freezer,0.952,U,14,9,2022
636,560516,CAN_freezer,1.169,U,13,9,2022
637,560516,CAN_freezer,1.029,U,12,9,2022
638,560516,CAN_freezer,1.157,U,13,9,2022
639,560516,CAN_freezer,1.08,U,6,9,2022
640,560516,CAN_freezer,1.208,U,6,9,2022
641,560516,CAN_freezer,0.967,U,12,9,2022
642,560516,CAN_freezer,1.05,U,12,9,2022
643,560516,CAN_freezer,0.793,U,7,9,2022
644,560516,CAN_freezer,1.043,U,12,9,2022
645,560516,CAN_freezer,1.142,U,14,9,2022
646,560516,CAN_freezer,1.1,U,8,9,2022
647,560516,CAN_freezer,0.933,U,6,9,2022
648,560516,CAN_freezer,1.082,U,5,9,2022
649,560516,CAN_freezer,1.07,U,5,9,2022
650,560516,CAN_freezer,1.272,U,6,9,2022
651,560516,CAN_freezer,1.183,U,12,9,2022
652,560516,CAN_freezer,0.793,U,6,9,2022
653,560516,CAN_freezer,1.211,U,6,9,2022
654,560516,CAN_freezer,0.808,U,6,9,2022
655,560516,CAN_freezer,1.062,U,8,9,2022
656,560516,CAN_freezer,0.919,U,5,9,2022
657,560516,CAN_freezer,1.004,U,6,9,2022
658,560516,CAN_freezer,0.911,U,11,9,2022
659,560516,CAN_freezer,0.947,U,13,9,2022
660,269695,CAN_shoreside,0.587,U,5,7,2004
661,269695,CAN_shoreside,0.885,U,5,7,2004
662,269695,CAN_shoreside,0.637,U,5,7,2004
663,269695,CAN_shoreside,0.664,U,5,7,2004
664,269695,CAN_shoreside,0.52,U,5,7,2004
665,269695,CAN_shoreside,0.69,U,5,7,2004
666,269695,CAN_shoreside,0.626,U,5,7,2004
667,269695,CAN_shoreside,0.585,U,5,7,2004
668,269695,CAN_shoreside,0.752,U,5,7,2004
669,269695,CAN_shoreside,0.811,U,12,7,2004
670,269695,CAN_shoreside,0.552,U,4,7,2004
671,269695,CAN_shoreside,0.6,U,5,7,2004
672,269695,CAN_shoreside,0.63,U,5,7,2004
673,269695,CAN_shoreside,0.699,U,5,7,2004
674,269695,CAN_shoreside,0.75,U,5,7,2004
675,269695,CAN_shoreside,0.617,U,8,7,2004
676,269695,CAN_shoreside,0.712,U,5,7,2004
677,269695,CAN_shoreside,0.842,U,11,7,2004
678,269695,CAN_shoreside,0.84,U,5,7,2004
679,269695,CAN_shoreside,0.757,U,5,7,2004
680,269695,CAN_shoreside,0.731,U,5,7,2004
681,269695,CAN_shoreside,0.97,U,6,7,2004
682,269695,CAN_shoreside,0.489,U,7,7,2004
683,269695,CAN_shoreside,0.65,U,5,7,2004
684,269695,CAN_shoreside,0.56,U,5,7,2004
685,269695,CAN_shoreside,0.72,U,5,7,2004
686,269695,CAN_shoreside,0.88,U,8,7,2004
687,269695,CAN_shoreside,0.468,U,5,7,2004
688,269695,CAN_shoreside,0.785,U,5,7,2004
689,269695,CAN_shoreside,0.57,U,5,7,2004
690,269695,CAN_shoreside,0.666,U,5,7,2004
691,269695,CAN_shoreside,0.708,U,5,7,2004
692,269695,CAN_shoreside,0.58,U,5,7,2004
693,269695,CAN_shoreside,0.833,U,8,7,2004
694,269695,CAN_shoreside,0.629,U,5,7,2004
695,269695,CAN_shoreside,0.693,U,7,7,2004
696,269695,CAN_shoreside,0.501,U,5,7,2004
697,269695,CAN_shoreside,0.603,U,8,7,2004
698,269695,CAN_shoreside,0.62,U,6,7,2004
699,269695,CAN_shoreside,0.544,U,12,7,2004
700,269695,CAN_shoreside,0.701,U,6,7,2004
701,269695,CAN_shoreside,0.562,U,5,7,2004
702,269695,CAN_shoreside,0.716,U,5,7,2004
703,269695,CAN_shoreside,0.564,U,5,7,2004
704,269695,CAN_shoreside,0.725,U,7,7,2004
705,269695,CAN_shoreside,0.634,U,5,7,2004
706,269695,CAN_shoreside,0.566,U,5,7,2004
707,269695,CAN_shoreside,0.567,U,5,7,2004
708,269695,CAN_shoreside,0.648,U,5,7,2004
709,269695,CAN_shoreside,0.793,U,15,7,2004
710,269699,CAN_shoreside,0.663,U,5,8,2004
711,269700,CAN_shoreside,0.635,U,5,8,2004
712,269700,CAN_shoreside,0.947,U,11,8,2004
713,269700,CAN_shoreside,0.917,U,9,8,2004
714,269699,CAN_shoreside,0.682,U,5,8,2004
715,269699,CAN_shoreside,0.784,U,5,8,2004
716,269699,CAN_shoreside,0.528,U,4,8,2004
717,269699,CAN_shoreside,0.568,U,5,8,2004
718,269700,CAN_shoreside,0.751,U,6,8,2004
719,269700,CAN_shoreside,0.752,U,6,8,2004
720,269700,CAN_shoreside,0.848,U,11,8,2004
721,269699,CAN_shoreside,0.695,U,5,8,2004
722,269700,CAN_shoreside,0.784,U,5,8,2004
723,269700,CAN_shoreside,0.747,U,11,8,2004
724,269699,CAN_shoreside,0.855,U,5,8,2004
725,269700,CAN_shoreside,0.627,U,5,8,2004
726,269700,CAN_shoreside,0.696,U,6,8,2004
727,269700,CAN_shoreside,0.526,U,5,8,2004
728,269700,CAN_shoreside,0.773,U,11,8,2004
729,269699,CAN_shoreside,0.546,U,5,8,2004
730,269699,CAN_shoreside,0.581,U,5,8,2004
731,269700,CAN_shoreside,0.582,U,5,8,2004
732,269699,CAN_shoreside,0.596,U,5,8,2004
733,269699,CAN_shoreside,0.591,U,6,8,2004
734,269699,CAN_shoreside,0.954,U,7,8,2004
735,269699,CAN_shoreside,0.812,U,5,8,2004
736,269699,CAN_shoreside,0.566,U,8,8,2004
737,269700,CAN_shoreside,0.74,U,14,8,2004
738,269700,CAN_shoreside,0.678,U,5,8,2004
739,269700,CAN_shoreside,0.919,U,8,8,2004
740,269700,CAN_shoreside,0.597,U,6,8,2004
741,269700,CAN_shoreside,0.899,U,5,8,2004
742,269700,CAN_shoreside,1.232,U,5,8,2004
743,269700,CAN_shoreside,0.759,U,5,8,2004
744,269699,CAN_shoreside,0.718,U,5,8,2004
745,269700,CAN_shoreside,0.869,U,5,8,2004
746,269699,CAN_shoreside,0.903,U,8,8,2004
747,269700,CAN_shoreside,1.299,U,11,8,2004
748,269700,CAN_shoreside,1.036,U,5,8,2004
749,269700,CAN_shoreside,0.618,U,5,8,2004
750,269700,CAN_shoreside,0.752,U,7,8,2004
751,269699,CAN_shoreside,1.363,U,6,8,2004
752,269699,CAN_shoreside,1.117,U,6,8,2004
753,269700,CAN_shoreside,0.928,U,11,8,2004
754,269699,CAN_shoreside,0.729,U,5,8,2004
755,269699,CAN_shoreside,0.87,U,6,8,2004
756,269700,CAN_shoreside,0.624,U,5,8,2004
757,269700,CAN_shoreside,0.684,U,11,8,2004
758,269700,CAN_shoreside,1.042,U,5,8,2004
759,269699,CAN_shoreside,0.793,U,7,8,2004
760,269699,CAN_shoreside,0.809,U,10,8,2004
761,269699,CAN_shoreside,0.779,U,11,8,2004
762,269699,CAN_shoreside,0.648,U,5,8,2004
763,269699,CAN_shoreside,0.723,U,5,8,2004
764,269699,CAN_shoreside,0.644,U,5,8,2004
765,269700,CAN_shoreside,0.697,U,6,8,2004
766,269699,CAN_shoreside,0.754,U,5,8,2004
767,269699,CAN_shoreside,0.678,U,7,8,2004
768,269699,CAN_shoreside,0.687,U,5,8,2004
769,269700,CAN_shoreside,1.161,U,7,8,2004
770,269700,CAN_shoreside,0.656,U,9,8,2004
771,269699,CAN_shoreside,0.692,U,5,8,2004
772,269700,CAN_shoreside,0.882,U,6,8,2004
773,269700,CAN_shoreside,0.953,U,9,8,2004
774,269700,CAN_shoreside,0.98,U,14,8,2004
775,269699,CAN_shoreside,0.797,U,8,8,2004
776,269699,CAN_shoreside,0.753,U,5,8,2004
777,269700,CAN_shoreside,0.721,U,5,8,2004
778,269700,CAN_shoreside,0.539,U,5,8,2004
779,269700,CAN_shoreside,1.027,U,7,8,2004
780,269699,CAN_shoreside,0.624,U,6,8,2004
781,269699,CAN_shoreside,0.535,U,5,8,2004
782,269700,CAN_shoreside,0.656,U,10,8,2004
783,269700,CAN_shoreside,0.616,U,9,8,2004
784,269700,CAN_shoreside,0.705,U,5,8,2004
785,269700,CAN_shoreside,0.942,U,5,8,2004
786,269699,CAN_shoreside,0.638,U,6,8,2004
787,269699,CAN_shoreside,0.68,U,9,8,2004
788,269699,CAN_shoreside,0.677,U,13,8,2004
789,269700,CAN_shoreside,1.273,U,6,8,2004
790,269699,CAN_shoreside,0.76,U,6,8,2004
791,269699,CAN_shoreside,0.754,U,6,8,2004
792,269699,CAN_shoreside,0.721,U,5,8,2004
793,269700,CAN_shoreside,0.697,U,5,8,2004
794,269700,CAN_shoreside,0.819,U,12,8,2004
795,269700,CAN_shoreside,0.874,U,6,8,2004
796,269700,CAN_shoreside,0.7,U,5,8,2004
797,269700,CAN_shoreside,1.195,U,8,8,2004
798,269700,CAN_shoreside,0.747,U,5,8,2004
799,269699,CAN_shoreside,0.674,U,5,8,2004
800,269699,CAN_shoreside,0.582,U,9,8,2004
801,269699,CAN_shoreside,0.592,U,9,8,2004
802,269699,CAN_shoreside,0.641,U,5,8,2004
803,269699,CAN_shoreside,0.622,U,5,8,2004
804,269699,CAN_shoreside,0.738,U,8,8,2004
805,269700,CAN_shoreside,0.742,U,6,8,2004
806,269699,CAN_shoreside,0.904,U,6,8,2004
807,269699,CAN_shoreside,0.625,U,6,8,2004
808,269700,CAN_shoreside,0.991,U,11,8,2004
809,269700,CAN_shoreside,0.64,U,8,8,2004
810,269699,CAN_shoreside,0.845,U,8,8,2004
811,269699,CAN_shoreside,0.654,U,6,8,2004
812,269702,CAN_shoreside,0.768,U,5,9,2004
813,269701,CAN_shoreside,0.825,U,6,9,2004
814,269703,CAN_shoreside,0.558,U,5,9,2004
815,269703,CAN_shoreside,0.959,U,9,9,2004
816,269703,CAN_shoreside,0.704,U,8,9,2004
817,269703,CAN_shoreside,0.566,U,5,9,2004
818,269702,CAN_shoreside,0.867,U,5,9,2004
819,269703,CAN_shoreside,0.66,U,8,9,2004
820,269703,CAN_shoreside,0.521,U,7,9,2004
821,269701,CAN_shoreside,0.667,U,6,9,2004
822,269702,CAN_shoreside,0.664,U,5,9,2004
823,269702,CAN_shoreside,0.92,U,8,9,2004
824,269703,CAN_shoreside,0.864,U,5,9,2004
825,269703,CAN_shoreside,0.59,U,9,9,2004
826,269702,CAN_shoreside,0.69,U,5,9,2004
827,269701,CAN_shoreside,1,U,12,9,2004
828,269703,CAN_shoreside,0.449,U,6,9,2004
829,269703,CAN_shoreside,0.912,U,7,9,2004
830,269701,CAN_shoreside,0.661,U,4,9,2004
831,269702,CAN_shoreside,0.733,U,6,9,2004
832,269701,CAN_shoreside,1.347,U,12,9,2004
833,269703,CAN_shoreside,0.788,U,11,9,2004
834,269703,CAN_shoreside,0.575,U,5,9,2004
835,269703,CAN_shoreside,0.613,U,5,9,2004
836,269703,CAN_shoreside,0.959,U,5,9,2004
837,269703,CAN_shoreside,0.687,U,9,9,2004
838,269703,CAN_shoreside,0.52,U,5,9,2004
839,269701,CAN_shoreside,0.688,U,9,9,2004
840,269702,CAN_shoreside,1.063,U,9,9,2004
841,269702,CAN_shoreside,0.544,U,5,9,2004
842,269702,CAN_shoreside,0.58,U,5,9,2004
843,269702,CAN_shoreside,0.719,U,5,9,2004
844,269701,CAN_shoreside,0.715,U,4,9,2004
845,269701,CAN_shoreside,0.781,U,5,9,2004
846,269703,CAN_shoreside,0.869,U,8,9,2004
847,269703,CAN_shoreside,0.567,U,5,9,2004
848,269703,CAN_shoreside,0.87,U,8,9,2004
849,269701,CAN_shoreside,1.025,U,6,9,2004
850,269703,CAN_shoreside,0.811,U,5,9,2004
851,269702,CAN_shoreside,0.528,U,5,9,2004
852,269702,CAN_shoreside,0.729,U,5,9,2004
853,269701,CAN_shoreside,0.594,U,8,9,2004
854,269701,CAN_shoreside,0.673,U,6,9,2004
855,269702,CAN_shoreside,0.728,U,6,9,2004
856,269702,CAN_shoreside,0.761,U,5,9,2004
857,269702,CAN_shoreside,0.737,U,6,9,2004
858,269703,CAN_shoreside,0.782,U,7,9,2004
859,269703,CAN_shoreside,0.735,U,5,9,2004
860,269703,CAN_shoreside,0.772,U,10,9,2004
861,269703,CAN_shoreside,0.684,U,7,9,2004
862,269702,CAN_shoreside,0.703,U,5,9,2004
863,269702,CAN_shoreside,0.813,U,5,9,2004
864,269702,CAN_shoreside,0.836,U,6,9,2004
865,269703,CAN_shoreside,0.735,U,9,9,2004
866,269703,CAN_shoreside,0.668,U,6,9,2004
867,269703,CAN_shoreside,0.749,U,6,9,2004
868,269702,CAN_shoreside,0.854,U,8,9,2004
869,269702,CAN_shoreside,0.767,U,10,9,2004
870,269702,CAN_shoreside,0.708,U,6,9,2004
871,269701,CAN_shoreside,0.611,U,10,9,2004
872,269703,CAN_shoreside,0.676,U,6,9,2004
873,269701,CAN_shoreside,0.874,U,6,9,2004
874,269701,CAN_shoreside,0.81,U,6,9,2004
875,269702,CAN_shoreside,0.683,U,5,9,2004
876,269703,CAN_shoreside,0.698,U,6,9,2004
877,269701,CAN_shoreside,0.611,U,5,9,2004
878,269701,CAN_shoreside,0.674,U,7,9,2004
879,269701,CAN_shoreside,0.66,U,5,9,2004
880,269702,CAN_shoreside,0.82,U,9,9,2004
881,269702,CAN_shoreside,0.807,U,6,9,2004
882,269702,CAN_shoreside,0.622,U,5,9,2004
883,269701,CAN_shoreside,0.681,U,5,9,2004
884,269703,CAN_shoreside,0.66,U,5,9,2004
885,269703,CAN_shoreside,0.511,U,5,9,2004
886,269703,CAN_shoreside,1.151,U,10,9,2004
887,269701,CAN_shoreside,0.522,U,3,9,2004
888,269702,CAN_shoreside,0.728,U,5,9,2004
889,269702,CAN_shoreside,0.703,U,6,9,2004
890,269703,CAN_shoreside,0.663,U,8,9,2004
891,269703,CAN_shoreside,0.637,U,8,9,2004
892,269703,CAN_shoreside,0.699,U,5,9,2004
893,269702,CAN_shoreside,0.895,U,9,9,2004
894,269702,CAN_shoreside,0.9,U,5,9,2004
895,269701,CAN_shoreside,0.771,U,5,9,2004
896,269701,CAN_shoreside,0.724,U,6,9,2004
897,269703,CAN_shoreside,0.642,U,6,9,2004
898,269703,CAN_shoreside,0.633,U,5,9,2004
899,269703,CAN_shoreside,0.556,U,11,9,2004
900,269702,CAN_shoreside,0.688,U,8,9,2004
901,269702,CAN_shoreside,0.643,U,6,9,2004
902,269701,CAN_shoreside,0.698,U,10,9,2004
903,269703,CAN_shoreside,0.757,U,9,9,2004
904,269703,CAN_shoreside,0.627,U,5,9,2004
905,269701,CAN_shoreside,0.744,U,6,9,2004
906,269703,CAN_shoreside,0.914,U,9,9,2004
907,269701,CAN_shoreside,0.637,U,9,9,2004
908,269701,CAN_shoreside,0.665,U,11,9,2004
909,269703,CAN_shoreside,0.6,U,5,9,2004
910,269703,CAN_shoreside,0.205,U,2,9,2004
911,269701,CAN_shoreside,0.764,U,10,9,2004
912,269702,CAN_shoreside,0.559,U,5,9,2004
913,269703,CAN_shoreside,0.602,U,6,9,2004
914,269701,CAN_shoreside,1.163,U,6,9,2004
915,269701,CAN_shoreside,0.621,U,5,9,2004
916,269701,CAN_shoreside,0.934,U,13,9,2004
917,269701,CAN_shoreside,0.606,U,8,9,2004
918,269703,CAN_shoreside,0.6,U,5,9,2004
919,269701,CAN_shoreside,0.236,U,5,9,2004
920,269701,CAN_shoreside,1.219,U,6,9,2004
921,269703,CAN_shoreside,0.637,U,5,9,2004
922,269703,CAN_shoreside,0.737,U,6,9,2004
923,269701,CAN_shoreside,0.648,U,9,9,2004
924,269702,CAN_shoreside,0.703,U,5,9,2004
925,269701,CAN_shoreside,0.632,U,14,9,2004
926,269702,CAN_shoreside,0.828,U,21,9,2004
927,269701,CAN_shoreside,0.67,U,6,9,2004
928,269701,CAN_shoreside,0.672,U,5,9,2004
929,269702,CAN_shoreside,0.549,U,5,9,2004
930,269701,CAN_shoreside,0.766,U,5,9,2004
931,269703,CAN_shoreside,0.641,U,5,9,2004
932,269701,CAN_shoreside,0.803,U,11,9,2004
933,269701,CAN_shoreside,0.756,U,5,9,2004
934,269702,CAN_shoreside,0.616,U,5,9,2004
935,269702,CAN_shoreside,0.524,U,5,9,2004
936,269702,CAN_shoreside,0.619,U,4,9,2004
937,269701,CAN_shoreside,0.797,U,11,9,2004
938,269703,CAN_shoreside,0.577,U,5,9,2004
939,269702,CAN_shoreside,0.642,U,5,9,2004
940,269703,CAN_shoreside,0.728,U,5,9,2004
941,269702,CAN_shoreside,0.597,U,10,9,2004
942,269702,CAN_shoreside,0.626,U,6,9,2004
943,269702,CAN_shoreside,0.639,U,4,9,2004
944,269701,CAN_shoreside,0.91,U,6,9,2004
945,302132,CAN_shoreside,0.789,U,12,8,2005
946,302103,CAN_shoreside,0.663,U,7,8,2005
947,302111,CAN_shoreside,0.797,U,7,8,2005
948,302111,CAN_shoreside,0.657,U,7,8,2005
949,302103,CAN_shoreside,0.564,U,6,8,2005
950,302103,CAN_shoreside,0.859,U,6,8,2005
951,302103,CAN_shoreside,1.035,U,7,8,2005
952,302111,CAN_shoreside,0.86,U,11,8,2005
953,302132,CAN_shoreside,0.66,U,7,8,2005
954,302132,CAN_shoreside,0.548,U,6,8,2005
955,302103,CAN_shoreside,0.863,U,6,8,2005
956,302103,CAN_shoreside,0.599,U,6,8,2005
957,302103,CAN_shoreside,0.675,U,6,8,2005
958,302103,CAN_shoreside,0.702,U,6,8,2005
959,302103,CAN_shoreside,0.755,U,9,8,2005
960,302103,CAN_shoreside,0.688,U,6,8,2005
961,302103,CAN_shoreside,0.69,U,6,8,2005
962,302111,CAN_shoreside,0.727,U,6,8,2005
963,302111,CAN_shoreside,0.683,U,9,8,2005
964,302132,CAN_shoreside,0.852,U,9,8,2005
965,302132,CAN_shoreside,0.722,U,8,8,2005
966,302132,CAN_shoreside,0.89,U,11,8,2005
967,302111,CAN_shoreside,0.55,U,6,8,2005
968,302111,CAN_shoreside,0.715,U,6,8,2005
969,302132,CAN_shoreside,0.876,U,6,8,2005
970,302132,CAN_shoreside,0.768,U,12,8,2005
971,302132,CAN_shoreside,0.764,U,10,8,2005
972,302132,CAN_shoreside,0.806,U,6,8,2005
973,302132,CAN_shoreside,0.61,U,6,8,2005
974,302132,CAN_shoreside,0.635,U,6,8,2005
975,302103,CAN_shoreside,0.915,U,6,8,2005
976,302103,CAN_shoreside,0.677,U,6,8,2005
977,302103,CAN_shoreside,0.686,U,6,8,2005
978,302103,CAN_shoreside,0.603,U,6,8,2005
979,302103,CAN_shoreside,0.733,U,9,8,2005
980,302111,CAN_shoreside,0.671,U,6,8,2005
981,302111,CAN_shoreside,0.603,U,6,8,2005
982,302111,CAN_shoreside,0.562,U,6,8,2005
983,302111,CAN_shoreside,1.119,U,11,8,2005
984,302132,CAN_shoreside,0.717,U,9,8,2005
985,302132,CAN_shoreside,0.577,U,6,8,2005
986,302111,CAN_shoreside,0.709,U,8,8,2005
987,302111,CAN_shoreside,0.986,U,8,8,2005
988,302111,CAN_shoreside,0.836,U,6,8,2005
989,302132,CAN_shoreside,0.697,U,6,8,2005
990,302132,CAN_shoreside,0.847,U,6,8,2005
991,302132,CAN_shoreside,0.308,U,7,8,2005
992,302111,CAN_shoreside,0.588,U,6,8,2005
993,302103,CAN_shoreside,0.676,U,6,8,2005
994,302111,CAN_shoreside,0.613,U,7,8,2005
995,302111,CAN_shoreside,0.677,U,6,8,2005
996,302111,CAN_shoreside,0.704,U,7,8,2005
997,302111,CAN_shoreside,0.916,U,6,8,2005
998,302132,CAN_shoreside,0.698,U,10,8,2005
999,302132,CAN_shoreside,0.55,U,6,8,2005
1000,302103,CAN_shoreside,0.888,U,6,8,2005
1001,302111,CAN_shoreside,0.707,U,6,8,2005
1002,302103,CAN_shoreside,1.008,U,13,8,2005
1003,302132,CAN_shoreside,0.951,U,9,8,2005
1004,302132,CAN_shoreside,0.602,U,6,8,2005
1005,302103,CAN_shoreside,0.873,U,11,8,2005
1006,302103,CAN_shoreside,0.86,U,6,8,2005
1007,302111,CAN_shoreside,0.693,U,10,8,2005
1008,302111,CAN_shoreside,0.546,U,7,8,2005
1009,302103,CAN_shoreside,0.579,U,6,8,2005
1010,302111,CAN_shoreside,0.785,U,6,8,2005
1011,302132,CAN_shoreside,0.79,U,6,8,2005
1012,302103,CAN_shoreside,0.685,U,6,8,2005
1013,302111,CAN_shoreside,1.185,U,8,8,2005
1014,302111,CAN_shoreside,0.745,U,6,8,2005
1015,302111,CAN_shoreside,0.61,U,6,8,2005
1016,302111,CAN_shoreside,0.695,U,6,8,2005
1017,302132,CAN_shoreside,0.723,U,7,8,2005
1018,302132,CAN_shoreside,0.735,U,6,8,2005
1019,302111,CAN_shoreside,0.692,U,9,8,2005
1020,302132,CAN_shoreside,0.743,U,6,8,2005
1021,302103,CAN_shoreside,0.679,U,9,8,2005
1022,302111,CAN_shoreside,0.523,U,6,8,2005
1023,302111,CAN_shoreside,0.77,U,9,8,2005
1024,302132,CAN_shoreside,0.574,U,6,8,2005
1025,302132,CAN_shoreside,0.795,U,6,8,2005
1026,302103,CAN_shoreside,0.782,U,12,8,2005
1027,302103,CAN_shoreside,0.622,U,6,8,2005
1028,302111,CAN_shoreside,0.771,U,6,8,2005
1029,302111,CAN_shoreside,0.548,U,6,8,2005
1030,302111,CAN_shoreside,0.671,U,8,8,2005
1031,302132,CAN_shoreside,0.757,U,6,8,2005
1032,302132,CAN_shoreside,0.574,U,6,8,2005
1033,302132,CAN_shoreside,0.767,U,11,8,2005
1034,302132,CAN_shoreside,0.867,U,10,8,2005
1035,302132,CAN_shoreside,0.703,U,6,8,2005
1036,302132,CAN_shoreside,0.598,U,6,8,2005
1037,302111,CAN_shoreside,0.757,U,6,8,2005
1038,302111,CAN_shoreside,0.545,U,6,8,2005
1039,302111,CAN_shoreside,0.681,U,7,8,2005
1040,302111,CAN_shoreside,1.062,U,10,8,2005
1041,302132,CAN_shoreside,0.883,U,9,8,2005
1042,302132,CAN_shoreside,0.594,U,9,8,2005
1043,302132,CAN_shoreside,0.667,U,6,8,2005
1044,302103,CAN_shoreside,0.791,U,10,8,2005
1045,302103,CAN_shoreside,0.714,U,7,8,2005
1046,302103,CAN_shoreside,0.605,U,6,8,2005
1047,302111,CAN_shoreside,0.504,U,4,8,2005
1048,302111,CAN_shoreside,0.607,U,7,8,2005
1049,302111,CAN_shoreside,0.794,U,6,8,2005
1050,302132,CAN_shoreside,0.65,U,11,8,2005
1051,302132,CAN_shoreside,0.63,U,6,8,2005
1052,302132,CAN_shoreside,0.722,U,6,8,2005
1053,302103,CAN_shoreside,0.772,U,6,8,2005
1054,302111,CAN_shoreside,0.736,U,10,8,2005
1055,302111,CAN_shoreside,0.627,U,6,8,2005
1056,302132,CAN_shoreside,0.639,U,6,8,2005
1057,302103,CAN_shoreside,0.826,U,6,8,2005
1058,302103,CAN_shoreside,0.626,U,6,8,2005
1059,302111,CAN_shoreside,0.748,U,6,8,2005
1060,302103,CAN_shoreside,0.892,U,9,8,2005
1061,302103,CAN_shoreside,0.538,U,7,8,2005
1062,302103,CAN_shoreside,0.804,U,9,8,2005
1063,302111,CAN_shoreside,0.874,U,7,8,2005
1064,302111,CAN_shoreside,0.662,U,6,8,2005
1065,302132,CAN_shoreside,0.721,U,6,8,2005
1066,302111,CAN_shoreside,0.614,U,6,8,2005
1067,302132,CAN_shoreside,0.745,U,11,8,2005
1068,302111,CAN_shoreside,0.677,U,6,8,2005
1069,302111,CAN_shoreside,0.52,U,6,8,2005
1070,302132,CAN_shoreside,0.859,U,7,8,2005
1071,302103,CAN_shoreside,0.671,U,6,8,2005
1072,302103,CAN_shoreside,0.593,U,6,8,2005
1073,302111,CAN_shoreside,0.609,U,6,8,2005
1074,302111,CAN_shoreside,0.71,U,6,8,2005
1075,302132,CAN_shoreside,0.984,U,9,8,2005
1076,302132,CAN_shoreside,0.825,U,6,8,2005
1077,302132,CAN_shoreside,0.608,U,6,8,2005
1078,302132,CAN_shoreside,0.923,U,9,8,2005
